"id-to","entity-to-name","year","destination-institution-type","creditor-type","creditor-institution","financing-type","value"
"SA","Saudi Arabia",2011,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2011,"ppg","private","private","other-private",
"SA","Saudi Arabia",2012,"png","private","private","bonds",
"SA","Saudi Arabia",2012,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2012,"ppg","private","private","bonds",
"SA","Saudi Arabia",2012,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2012,"ppg","private","private","other-private",
"SA","Saudi Arabia",2013,"png","private","private","bonds",
"SA","Saudi Arabia",2013,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2013,"ppg","private","private","bonds",
"SA","Saudi Arabia",2013,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2013,"ppg","private","private","other-private",
"SN","Senegal",2000,"png","private","private","bonds",0
"SN","Senegal",2000,"png","private","private","commercial-banking",2190991.895
"SN","Senegal",2000,"ppg","private","private","bonds",0
"SN","Senegal",2000,"ppg","private","private","commercial-banking",9092142.122
"SN","Senegal",2000,"ppg","private","private","other-private",239017.2976
"SN","Senegal",2001,"png","private","private","bonds",0
"SN","Senegal",2001,"png","private","private","commercial-banking",105563399
"SN","Senegal",2001,"ppg","private","private","bonds",0
"SN","Senegal",2001,"ppg","private","private","commercial-banking",13311278.77
"SN","Senegal",2001,"ppg","private","private","other-private",0
"SN","Senegal",2002,"png","private","private","bonds",0
"SN","Senegal",2002,"png","private","private","commercial-banking",17124592.05
"SN","Senegal",2002,"ppg","private","private","bonds",0
"SN","Senegal",2002,"ppg","private","private","commercial-banking",1409539.53
"SN","Senegal",2002,"ppg","private","private","other-private",0
"SN","Senegal",2003,"png","private","private","bonds",0
"SN","Senegal",2003,"png","private","private","commercial-banking",20614813.19
"SN","Senegal",2003,"ppg","private","private","bonds",0
"SN","Senegal",2003,"ppg","private","private","commercial-banking",3478476.947
"SN","Senegal",2003,"ppg","private","private","other-private",0
"SN","Senegal",2004,"png","private","private","bonds",0
"SN","Senegal",2004,"png","private","private","commercial-banking",144702883.1
"SN","Senegal",2004,"ppg","private","private","bonds",0
"SN","Senegal",2004,"ppg","private","private","commercial-banking",0
"SN","Senegal",2004,"ppg","private","private","other-private",0
"SN","Senegal",2005,"png","private","private","bonds",0
"SN","Senegal",2005,"png","private","private","commercial-banking",62580633.06
"SN","Senegal",2005,"ppg","private","private","bonds",0
"SN","Senegal",2005,"ppg","private","private","commercial-banking",0
"SN","Senegal",2005,"ppg","private","private","other-private",0
"SN","Senegal",2006,"png","private","private","bonds",0
"SN","Senegal",2006,"png","private","private","commercial-banking",42294476.29
"SN","Senegal",2006,"ppg","private","private","bonds",0
"SN","Senegal",2006,"ppg","private","private","commercial-banking",5029699.328
"SN","Senegal",2006,"ppg","private","private","other-private",0
"SN","Senegal",2007,"png","private","private","bonds",0
"SN","Senegal",2007,"png","private","private","commercial-banking",25968010.79
"SN","Senegal",2007,"ppg","private","private","bonds",0
"SN","Senegal",2007,"ppg","private","private","commercial-banking",0
"SN","Senegal",2007,"ppg","private","private","other-private",0
"SN","Senegal",2008,"png","private","private","bonds",0
"SN","Senegal",2008,"png","private","private","commercial-banking",4132994.703
"SN","Senegal",2008,"ppg","private","private","bonds",0
"SN","Senegal",2008,"ppg","private","private","commercial-banking",0
"SN","Senegal",2008,"ppg","private","private","other-private",0
"SN","Senegal",2009,"png","private","private","bonds",0
"SN","Senegal",2009,"png","private","private","commercial-banking",207182722
"SN","Senegal",2009,"ppg","private","private","bonds",198737377.1
"SN","Senegal",2009,"ppg","private","private","commercial-banking",0
"SN","Senegal",2009,"ppg","private","private","other-private",0
"SN","Senegal",2010,"png","private","private","bonds",0
"SN","Senegal",2010,"png","private","private","commercial-banking",84978737.64
"SN","Senegal",2010,"ppg","private","private","bonds",0
"SN","Senegal",2010,"ppg","private","private","commercial-banking",12327.37182
"SN","Senegal",2010,"ppg","private","private","other-private",0
"SN","Senegal",2011,"png","private","private","bonds",0
"SN","Senegal",2011,"png","private","private","commercial-banking",76387062.61
"SN","Senegal",2011,"ppg","private","private","bonds",469923855.8
"SN","Senegal",2011,"ppg","private","private","commercial-banking",0
"SN","Senegal",2011,"ppg","private","private","other-private",0
"SN","Senegal",2012,"png","private","private","bonds",0
"SN","Senegal",2012,"png","private","private","commercial-banking",74254000
"SN","Senegal",2012,"ppg","private","private","bonds",0
"SN","Senegal",2012,"ppg","private","private","commercial-banking",1963000
"SN","Senegal",2012,"ppg","private","private","other-private",0
"SN","Senegal",2013,"png","private","private","bonds",0
"SN","Senegal",2013,"png","private","private","commercial-banking",123781017.6
"SN","Senegal",2013,"ppg","private","private","bonds",0
"SN","Senegal",2013,"ppg","private","private","commercial-banking",0
"SN","Senegal",2013,"ppg","private","private","other-private",0
"RS","Serbia",2000,"png","private","private","bonds",0
"RS","Serbia",2000,"png","private","private","commercial-banking",0
"RS","Serbia",2000,"ppg","private","private","bonds",0
"RS","Serbia",2000,"ppg","private","private","commercial-banking",0
"RS","Serbia",2000,"ppg","private","private","other-private",107391568.2
"RS","Serbia",2001,"png","private","private","bonds",0
"RS","Serbia",2001,"png","private","private","commercial-banking",0
"RS","Serbia",2001,"ppg","private","private","bonds",0
"RS","Serbia",2001,"ppg","private","private","commercial-banking",0
"RS","Serbia",2001,"ppg","private","private","other-private",0
"RS","Serbia",2002,"png","private","private","bonds",0
"RS","Serbia",2002,"png","private","private","commercial-banking",534476682.6
"RS","Serbia",2002,"ppg","private","private","bonds",0
"RS","Serbia",2002,"ppg","private","private","commercial-banking",0
"RS","Serbia",2002,"ppg","private","private","other-private",0
"RS","Serbia",2003,"png","private","private","bonds",0
"RS","Serbia",2003,"png","private","private","commercial-banking",956789576
"RS","Serbia",2003,"ppg","private","private","bonds",0
"RS","Serbia",2003,"ppg","private","private","commercial-banking",0
"RS","Serbia",2003,"ppg","private","private","other-private",0
"RS","Serbia",2004,"png","private","private","bonds",0
"RS","Serbia",2004,"png","private","private","commercial-banking",2123068429
"RS","Serbia",2004,"ppg","private","private","bonds",0
"RS","Serbia",2004,"ppg","private","private","commercial-banking",0
"RS","Serbia",2004,"ppg","private","private","other-private",0
"RS","Serbia",2005,"png","private","private","bonds",0
"RS","Serbia",2005,"png","private","private","commercial-banking",3567739674
"RS","Serbia",2005,"ppg","private","private","bonds",0
"RS","Serbia",2005,"ppg","private","private","commercial-banking",0
"RS","Serbia",2005,"ppg","private","private","other-private",0
"RS","Serbia",2006,"png","private","private","bonds",0
"RS","Serbia",2006,"png","private","private","commercial-banking",5879009305
"RS","Serbia",2006,"ppg","private","private","bonds",0
"RS","Serbia",2006,"ppg","private","private","commercial-banking",61165343.57
"RS","Serbia",2006,"ppg","private","private","other-private",0
"RS","Serbia",2007,"png","private","private","bonds",158806616.1
"RS","Serbia",2007,"png","private","private","commercial-banking",5940918192
"RS","Serbia",2007,"ppg","private","private","bonds",0
"RS","Serbia",2007,"ppg","private","private","commercial-banking",39527180.35
"RS","Serbia",2007,"ppg","private","private","other-private",0
"RS","Serbia",2008,"png","private","private","bonds",0
"RS","Serbia",2008,"png","private","private","commercial-banking",5494623878
"RS","Serbia",2008,"ppg","private","private","bonds",0
"RS","Serbia",2008,"ppg","private","private","commercial-banking",2412523.661
"RS","Serbia",2008,"ppg","private","private","other-private",0
"RS","Serbia",2009,"png","private","private","bonds",0
"RS","Serbia",2009,"png","private","private","commercial-banking",3337759705
"RS","Serbia",2009,"ppg","private","private","bonds",0
"RS","Serbia",2009,"ppg","private","private","commercial-banking",0
"RS","Serbia",2009,"ppg","private","private","other-private",0
"RS","Serbia",2010,"png","private","private","bonds",0
"RS","Serbia",2010,"png","private","private","commercial-banking",3353667790
"RS","Serbia",2010,"ppg","private","private","bonds",0
"RS","Serbia",2010,"ppg","private","private","commercial-banking",248018581
"RS","Serbia",2010,"ppg","private","private","other-private",0
"RS","Serbia",2011,"png","private","private","bonds",0
"RS","Serbia",2011,"png","private","private","commercial-banking",3303728220
"RS","Serbia",2011,"ppg","private","private","bonds",883701381.8
"RS","Serbia",2011,"ppg","private","private","commercial-banking",356755550
"RS","Serbia",2011,"ppg","private","private","other-private",0
"RS","Serbia",2012,"png","private","private","bonds",0
"RS","Serbia",2012,"png","private","private","commercial-banking",3527906000
"RS","Serbia",2012,"ppg","private","private","bonds",1.75e+09
"RS","Serbia",2012,"ppg","private","private","commercial-banking",101567000
"RS","Serbia",2012,"ppg","private","private","other-private",37702000
"RS","Serbia",2013,"png","private","private","bonds",589431066.2
"RS","Serbia",2013,"png","private","private","commercial-banking",4173977229
"RS","Serbia",2013,"ppg","private","private","bonds",2297231721
"RS","Serbia",2013,"ppg","private","private","commercial-banking",197428688.6
"RS","Serbia",2013,"ppg","private","private","other-private",68548475.67
"SC","Seychelles",2000,"png","private","private","bonds",0
"SC","Seychelles",2000,"png","private","private","commercial-banking",0
"SC","Seychelles",2000,"ppg","private","private","bonds",0
"SC","Seychelles",2000,"ppg","private","private","commercial-banking",26115143.41
"SC","Seychelles",2000,"ppg","private","private","other-private",0
"SC","Seychelles",2001,"png","private","private","bonds",0
"SC","Seychelles",2001,"png","private","private","commercial-banking",0
"SC","Seychelles",2001,"ppg","private","private","bonds",0
"SC","Seychelles",2001,"ppg","private","private","commercial-banking",36756890.31
"SC","Seychelles",2001,"ppg","private","private","other-private",0
"SC","Seychelles",2002,"png","private","private","bonds",0
"SC","Seychelles",2002,"png","private","private","commercial-banking",0
"SC","Seychelles",2002,"ppg","private","private","bonds",0
"SC","Seychelles",2002,"ppg","private","private","commercial-banking",35208226.87
"SC","Seychelles",2002,"ppg","private","private","other-private",35391289.34
"SC","Seychelles",2003,"png","private","private","bonds",0
"SC","Seychelles",2003,"png","private","private","commercial-banking",0
"SC","Seychelles",2003,"ppg","private","private","bonds",0
"SC","Seychelles",2003,"ppg","private","private","commercial-banking",3296774.203
"SC","Seychelles",2003,"ppg","private","private","other-private",21311447.37
"SC","Seychelles",2004,"png","private","private","bonds",0
"SC","Seychelles",2004,"png","private","private","commercial-banking",0
"SC","Seychelles",2004,"ppg","private","private","bonds",0
"SC","Seychelles",2004,"ppg","private","private","commercial-banking",32953875.77
"SC","Seychelles",2004,"ppg","private","private","other-private",0
"SC","Seychelles",2005,"png","private","private","bonds",0
"SC","Seychelles",2005,"png","private","private","commercial-banking",0
"SC","Seychelles",2005,"ppg","private","private","bonds",0
"SC","Seychelles",2005,"ppg","private","private","commercial-banking",43357598.63
"SC","Seychelles",2005,"ppg","private","private","other-private",2268144.993
"SC","Seychelles",2006,"png","private","private","bonds",0
"SC","Seychelles",2006,"png","private","private","commercial-banking",0
"SC","Seychelles",2006,"ppg","private","private","bonds",176947033.3
"SC","Seychelles",2006,"ppg","private","private","commercial-banking",3843289.563
"SC","Seychelles",2006,"ppg","private","private","other-private",0
"SC","Seychelles",2007,"png","private","private","bonds",0
"SC","Seychelles",2007,"png","private","private","commercial-banking",0
"SC","Seychelles",2007,"ppg","private","private","bonds",100829895.7
"SC","Seychelles",2007,"ppg","private","private","commercial-banking",33200087.6
"SC","Seychelles",2007,"ppg","private","private","other-private",0
"SC","Seychelles",2008,"png","private","private","bonds",0
"SC","Seychelles",2008,"png","private","private","commercial-banking",0
"SC","Seychelles",2008,"ppg","private","private","bonds",0
"SC","Seychelles",2008,"ppg","private","private","commercial-banking",80270304.8
"SC","Seychelles",2008,"ppg","private","private","other-private",0
"SC","Seychelles",2009,"png","private","private","bonds",0
"SC","Seychelles",2009,"png","private","private","commercial-banking",0
"SC","Seychelles",2009,"ppg","private","private","bonds",0
"SC","Seychelles",2009,"ppg","private","private","commercial-banking",10302786.99
"SC","Seychelles",2009,"ppg","private","private","other-private",0
"SC","Seychelles",2010,"png","private","private","bonds",0
