"id","entity-name","year","budget-type","l1","l2","l3","l4","value","value-ncu"
"d424","Ntoroko",2016,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",102215.9365,3.78e+08
"d424","Ntoroko",2016,"budget","expenditure","water","development-expenditure","domestic-development",94509.17935,349500000
"d424","Ntoroko",2016,"budget","expenditure","water","development-expenditure","donor-development",21633.00243,8e+07
"d424","Ntoroko",2016,"budget","expenditure","natural-resources","recurrent-expenditure","wage",10816.50121,4e+07
"d424","Ntoroko",2016,"budget","expenditure","natural-resources","recurrent-expenditure","non-wage",13267.24998,49063000
"d424","Ntoroko",2016,"budget","expenditure","natural-resources","development-expenditure","domestic-development",634.9286212,2348000
"d424","Ntoroko",2016,"budget","expenditure","natural-resources","development-expenditure","donor-development",0,0
"d424","Ntoroko",2016,"budget","expenditure","community-based-services","recurrent-expenditure","wage",21362.5899,7.9e+07
"d424","Ntoroko",2016,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",89464.09277,330843000
"d424","Ntoroko",2016,"budget","expenditure","administration","recurrent-expenditure","wage",197315.6968,729684000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","youth-livilihood-program",,55704.98125,2.06e+08
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","unepi",,10816.50121,4e+07
"d424","Ntoroko",2016,"budget","expenditure","finance","recurrent-expenditure","wage",26784.36113,99050000
"d424","Ntoroko",2016,"budget","expenditure","finance","recurrent-expenditure","non-wage",43654.04683,161435000
"d424","Ntoroko",2016,"budget","expenditure","finance","development-expenditure","domestic-development",811.237591,3e+06
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,44721.6355,165383000
"d424","Ntoroko",2016,"budget","revenue","donor-funding","mtrac",,0,0
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","marketgate-charges",,56066.25239,207336000
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","agency-fees",,7841.963379,2.9e+07
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","land-fees",,3515.362894,1.3e+07
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","liquor-licences",,189.2887712,7e+05
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","local-hotel-tax",,189.2887712,7e+05
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","local-service-tax",,1757.681447,6500000
"d424","Ntoroko",2016,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d424","Ntoroko",2016,"budget","expenditure","water","recurrent-expenditure","wage",7671.603485,28370000
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","park-fees",,5573.20225,20610000
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","property-related-dutiesfees",,5678.663137,2.1e+07
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,10275.67615,3.8e+07
"d424","Ntoroko",2016,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,196517.439,726732000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","icb-mohbtc",,44173.5093,163356000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","naads-districts---wage",,42007.23452,155345000
"d424","Ntoroko",2016,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,56815.83592,210108000
"d424","Ntoroko",2016,"budget","revenue","donor-funding","ntd-rti",,12438.9764,4.6e+07
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,32284.82241,119391000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","medical-supplies-nms",,43266.00485,1.6e+08
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,130515.1486,482652000
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","locally-raised-revenues",,0,0
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-school-inspection-grant",,4272.517979,15800000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,35331.01956,130656000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,3419.907271,12647000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","global-funds---malaria",,811.237591,3e+06
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","lrdp",,83827.8844,3.1e+08
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","unspent-balances---other-government-transfers",,0,0
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","unspent-balances---conditional-grants",,0,0
"d424","Ntoroko",2016,"budget","expenditure","water","recurrent-expenditure","non-wage",11186.15514,41367000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","road-maintenance-uganda-road-fund",,210002.3711,776600000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,4762.505484,17612000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-functional-adult-lit",,1674.935213,6194000
"d424","Ntoroko",2016,"budget","revenue","donor-funding","unspent-balances---donor",,0,0
"d424","Ntoroko",2016,"budget","revenue","donor-funding","barylor",,40846.89436,151054000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,219429.2223,811461000
"d424","Ntoroko",2016,"budget","revenue","donor-funding","uwa-support",,0,0
"d424","Ntoroko",2016,"budget","revenue","donor-funding","unicef",,155451.2401,574867000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,6219.488198,2.3e+07
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","gavi",,2704.125303,1e+07
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,7962.296955,29445000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,37553.81056,138876000
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","other-licences",,3373.125903,12474000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,58495.63856,216320000
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","occupational-permits",,1303.388396,4820000
"d424","Ntoroko",2016,"budget","revenue","locally-raised-revenues","other-fees-and-charges",,1081.650121,4e+06
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-dsc-chairs’-salaries",,6631.326481,24523000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,7847.912455,29022000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,424.2772601,1569000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-for-primary-teachers-colleges",,71655.95878,242375000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","business-licences",,30569.2672,103400000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-hospitals",,47701.36068,161349000
"d411","Ntungamo",2015,"budget","expenditure","administration","recurrent-expenditure","non-wage",363453.805,1229376000
"d411","Ntungamo",2015,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,526307.8805,1780227000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","registration-eg-births-deaths-marriages-etc-fees",,443.4613231,1500000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","liquor-licences",,827.7944697,2800000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,45535.49557,154023000
"d411","Ntungamo",2015,"budget","expenditure","administration","development-expenditure","domestic-development",26193.48651,88599000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,630006.285,2130985000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","rent-rates-from-other-govt-units",,12579.51953,42550000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-for-non-wage-technical-institutes",,108101.6798,365652000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","park-fees",,2619.378215,8860000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","application-fees",,9808.181902,33176000
"d411","Ntungamo",2015,"budget","expenditure","administration","recurrent-expenditure","wage",275762.2848,932761000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,3200.608189,10826000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,1547.088736,5233000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,22182.52666,75032000
"d411","Ntungamo",2015,"budget","revenue","other-government-transfers","district-road-maintanance-urf",,533445.834,1804371000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,20620.0646,69747000
"d411","Ntungamo",2015,"budget","revenue","other-government-transfers","other-transfers-from-central-government",,25927.70535,87700000
"d411","Ntungamo",2015,"budget","revenue","other-government-transfers","uneb-funds-for-supervising-exams",,4590.711616,15528000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","construction-of-secondary-schools",,106004.9947,358560000
"d411","Ntungamo",2015,"budget","revenue","other-government-transfers","mt-elgon-labour-based-road-training-centre",,47635.7284,161127000
"d411","Ntungamo",2015,"budget","revenue","other-government-transfers","bbw-controll",,26831.18389,90756000
"d411","Ntungamo",2015,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,190153.2589,643190000
"d411","Ntungamo",2015,"budget","expenditure","planning","development-expenditure","domestic-development",84223.94832,284886000
"d411","Ntungamo",2015,"budget","expenditure","planning","development-expenditure","donor-development",0,0
"d411","Ntungamo",2015,"budget","expenditure","internal-audit","recurrent-expenditure","wage",16831.13106,56931000
"d411","Ntungamo",2015,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",14646.93622,49543000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,11631.69486,39344000
"d411","Ntungamo",2015,"budget","revenue","donor-funding","global-fund",,0,0
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","locally-raised-revenues",,5575.787035,18860000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,5080.292917,17184000
"d411","Ntungamo",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,34780.96721,117646000
"d411","Ntungamo",2015,"budget","expenditure","internal-audit","development-expenditure","domestic-development",0,0
"d411","Ntungamo",2015,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","marketgate-charges",,83267.25443,281650000
"d411","Ntungamo",2015,"budget","revenue","locally-raised-revenues","miscellaneous",,82516.32659,279110000
