"id","entity-name","year","dfis-in","fdi-in","fdi-in-profits-out","fdi-out","illicit-financing-out","long-debt-capital-payments-out","long-debt-disbursement-in","long-debt-net-official-in","long-debt-interest-payments-out","net-portfolio-equity-in","oda-capital-payments-out","oda-in","oda-interest-payments-out","oofs-capital-payments-out","oofs-in","oofs-interest-payments-out","pda-in","remittances-in","remittances-out","short-debt-interest-out","short-debt-net-flow-in","ssc-in","trade-mispricing-out","ssc-out"
"LK","Sri Lanka",2011,,925978692,363369479.6,419998489.4,318428062.5,760194185.6,1304644611,595054897.3,423330634.8,-161778330.4,511140000,1107810000,160170000,49360000,236060000,11870000,,5189320594,548329263.8,31362826.06,111426654.5,,0,
"LK","Sri Lanka",2012,,941120000,449338439.4,513268439.4,349385941.5,1199703000,1169224000,1188838000,514807000,272350971.8,521700000,1009210000,156930000,65890000,334620000,20930000,,6000592588,680120989.5,31500000,-44200000,,0,
"LK","Sri Lanka",2013,,866419829,730697570.7,792274444.4,,375074000,1460400329,1097873439,244691000,248982438.8,537730000,980280000,150920000,79380000,309180000,21890000,,6078163596,808533598.8,531830.3832,-23657935.19,,,
"SD","Sudan",2000,,,0,,,441558350.3,1676751653,917192896.6,129609827,0,38310000,408270000,4520000,15300000,2640000,4250000,,996569052.4,13579960.34,16689086.98,-119278340.4,,,
"SD","Sudan",2001,,,0,,,428159015.8,0,1427171833,130907904.2,0,29350000,352630000,2970000,740000,0,20000,,1199798267,5886762.082,9615142.632,-400630943,,,
"SD","Sudan",2002,,,1846150594,,0,233668043.1,0,270321889.4,111270774.7,0,20800000,474080000,1920000,0,30000,0,,1536257846,10473909.78,10011509.29,-11179032.24,,839917521.8,
"SD","Sudan",2003,,,2327356250,,36736690.26,499046919.1,0,445447156.3,153892322.9,0,42540000,859680000,4940000,1280000,0,2250000,,1695816023,1721848.394,9869207.504,-11104183.52,,0,
"SD","Sudan",2004,,,2606029316,,0,474835256.5,0,735887856.6,183971856,0,44590000,1254610000,4540000,5020000,0,3580000,,1793084604,4969837.131,26151916.58,624988056.2,,0,
"SD","Sudan",2005,,,1318484375,,0,549408155,0,630611956.4,126164753.6,147457575.5,30390000,2166990000,2590000,2810000,33900000,2200000,,925225711.5,3279225.694,21722407.34,16988326.91,,180486785.7,
"SD","Sudan",2006,,,1952677579,,0,318479916.7,0,722067829.4,82216601.37,-51245063.04,24900000,2356850000,1920000,1460000,8440000,1200000,,1060604288,3716652.994,15344541.5,-114170695.7,,85148372.05,
"SD","Sudan",2007,,,1787493864,,1278642833,278753225.6,0,783667116.1,111753156.7,699659.0546,34310000,2280240000,1560000,0,14230000,1100000,,1211090660,2630374.922,20139001.83,-79916673.92,,1327697997,
"SD","Sudan",2008,,,4821403886,,0,244675337.8,0,429458534.7,76558728.71,80682818.55,36600000,2657640000,2600000,2930000,35490000,990000,,1643310830,2349630.077,12905128.74,225836957.9,,441760441.8,
"SD","Sudan",2009,,,2535365166,,264328561.2,435115109.5,0,958838098.6,133585907.8,-562065.0127,81240000,2570960000,5230000,7580000,37500000,1970000,,2479871916,94552.60072,3257665.709,-310997205.5,,1791924812,
"SD","Sudan",2010,,,2395818496,,1182535832,398104541.6,0,781436369.9,83629869.43,7500354.855,76400000,2218810000,8560000,18450000,106480000,1440000,,1210669439,789577.8151,4616555.498,137224583,,475491551.5,
"SD","Sudan",2011,,,975634236,,259035974.1,401154692.9,0,561671161.5,96851177.89,12284893.14,74740000,1142890000,8750000,11570000,120530000,2100000,,435497662.3,1646102.734,7674161.298,151533558.5,,3934418794,
"SD","Sudan",2012,,2487568924,529085182.8,703785182.8,0,312661000,0,156241000,77380000,2171312.944,81050000,1056150000,10840000,44620000,71110000,1930000,,401482605,8021746.359,4957000,-1.49e+08,,2604692936,
"SD","Sudan",2013,,2847696903,2530065123,3372394661,,0,0,245402610.6,0,12262.09951,51270000,1214800000,5300000,14670000,4250000,1220000,,419810910.2,59236090.17,3047037.144,-116875178.9,,,
"SR","Suriname",2000,,-316163101.3,,0,,,0,0,,0,690000,54060000,140000,1080000,4270000,2350000,,0,3845226.908,,,,,
"SR","Suriname",2001,,-69754983.08,,0,,,0,0,,0,720000,39630000,130000,1220000,270000,6240000,,252121.5757,5205595.752,,,,,
"SR","Suriname",2002,,-157435210.6,,0,0,,0,0,,0,23770000,42430000,9180000,1590000,1230000,2900000,,18627786.11,47273344.48,,,,225304422.6,
"SR","Suriname",2003,,-147278122.7,,0,0,,0,0,,0,30050000,44520000,9780000,2870000,20940000,2700000,,30567436.8,54769656.67,,,,711669166.2,
"SR","Suriname",2004,,-66969649.89,,0,0,,0,0,,0,28180000,56540000,8290000,3820000,4040000,2990000,,11435359.75,24956518.32,,,,974733139.6,
"SR","Suriname",2005,,43926528.96,,0,0,,0,0,,0,150000,50810000,50000,7350000,5790000,3040000,,4490754.102,14957061.83,,,,877490616.6,
"SR","Suriname",2006,,-231583561,,0,0,,0,0,,0,320000,72240000,30000,17810000,16540000,8420000,,2275197.058,5810848.226,,,,1040739962,
"SR","Suriname",2007,,-328671524.6,,0,0,,0,0,,0,11310000,162110000,5600000,5100000,17920000,3790000,,2899807.179,8526541.375,,,,1017410303,
"SR","Suriname",2008,,-266823331.7,,0,115260991.4,,0,0,,0,1980000,97310000,370000,5520000,9670000,3900000,,2188479.732,9455277.959,,,,968128329.7,
"SR","Suriname",2009,,-101129088.2,,0,20490009.27,,0,0,,0,2400000,153330000,3e+05,7290000,26970000,3950000,,5365885.504,4980661.734,,,,766992644.2,
"SR","Suriname",2010,,-248015177.7,,0,168288861.5,,0,0,,0,2090000,106460000,3e+05,8850000,50710000,4200000,,4488015.54,1201526.9,,,,775660743,
"SR","Suriname",2011,,73674460.65,,-3272074.9,81415128.98,,0,0,,3528.349126,2070000,87740000,580000,5880000,108250000,3460000,,3797380.144,2737564.143,,,,95951798.92,
"SR","Suriname",2012,,61700000,,9e+05,413062573.5,,0,0,,0,1990000,41590000,650000,9600000,71100000,3980000,,8057491.302,12352687.24,,,,0,
"SR","Suriname",2013,,113234512.9,,-100385.2064,,,0,0,,0,1330000,30050000,550000,6130000,112790000,4630000,,6838448.287,18867663.96,,,,,
"SZ","Swaziland",2000,,221316613.2,137929839.7,158879859.6,,24713938.78,0,8328842.381,32124729.21,2913711.382,20960000,40730000,2160000,15270000,19860000,7420000,,76413750.47,43393983.46,4117327.439,-101614603.9,,,
"SZ","Swaziland",2001,,69846257.41,68876701.7,26719990.3,,28713443.51,0,33436405.15,24680299.28,-6045504.19,23050000,71260000,2940000,15990000,31230000,9720000,,70161563.76,63926885.49,149880.36,-1868962.671,,,
"SZ","Swaziland",2002,,246572646.4,331660976.5,330136256.5,0,26375316.81,8094737.652,5442701.572,20830012.45,-5365974.389,16870000,51750000,3150000,12580000,20640000,13220000,,59134387.71,56847156.07,40868.20346,-2209437.25,,72783690.37,
"SZ","Swaziland",2003,,-110380376.7,137257091.1,166918672.6,166897371.9,21852945.01,5256131.686,3287149.136,22637604.69,-116442.0859,9550000,62860000,1670000,10920000,12300000,11960000,,86846990.02,70425239.54,8641.626466,216040.6617,,0,
"SZ","Swaziland",2004,,100636008.5,124625049.4,122571253.3,0,36147967.64,1944383.41,20245666.36,22264470.94,378295.8432,12850000,42920000,2870000,14740000,48560000,11790000,,108904909.3,6669313.714,1073297.952,59476214.25,,140770596.2,
"SZ","Swaziland",2005,,-62898094.02,60325076.07,30105518.55,55998891.38,23643997.6,813422.2002,43396371.12,17846797.04,1038811.043,23040000,82610000,3470000,13150000,1800000,10880000,,123093218.1,10941812.25,3610170.026,27468684.98,,150155635.5,
"SZ","Swaziland",2006,,150172535,207228168.4,206458616.6,295496391.4,20644503.42,0,5625757.321,17809714.59,6822993.592,16130000,58500000,6260000,11570000,22040000,12660000,,121732125.9,20579099.99,3612107.796,-40226552.59,,334763233,
"SZ","Swaziland",2007,,46578509.41,198749731.3,227521921.9,870667668.3,26513698.13,0,0,27663789.75,1186146.817,15290000,71050000,2410000,16390000,25210000,14940000,,117170871.9,9764907.829,1685458.675,-1184440.39,,543656244.6,
"SZ","Swaziland",2008,,135636422.6,324205884.6,314018399.7,46199293.67,41152359.38,0,61522778.15,22966681.81,56260518.04,8250000,79290000,3310000,24240000,3760000,11380000,,105124244.3,8133383.399,2574010.468,33031503.16,,466467170.8,
"SZ","Swaziland",2009,,81254318.31,435973242.6,444730668.7,67897864.78,33461389.7,0,26633522.17,18664879.23,-8167755.382,14060000,72340000,2540000,27240000,11850000,11930000,,104666727.7,13264790.88,66045.32016,-64865939.44,,463937743.4,
"SZ","Swaziland",2010,,139435808.5,412873109.8,411890178.6,0,26755745.09,0,5831488.813,12728413.67,4872528.963,7670000,102100000,2450000,25280000,4450000,11500000,,59168611.92,12019840.9,2643910.326,189200850.2,,67728267.58,
"SZ","Swaziland",2011,,93610285.04,399169328,408212330.4,0,24488542.66,0,23095788.57,13250505.53,0,13260000,136250000,4360000,15140000,2220000,9230000,,57265661.56,12257136.31,2726693.623,-40211071.68,,271289276.8,
"SZ","Swaziland",2012,,89720181.68,466067554.5,459672890.4,30066253.75,34387000,0,0,15087000,0,11740000,99890000,3660000,15590000,1820000,7300000,,54690322.88,26626167.52,608000,-1.28e+08,,526349516,
"SZ","Swaziland",2013,,72814616.84,0,600098.2771,,1436999.999,0,9964318.313,1219000,0,12260000,125980000,3450000,9320000,3990000,5680000,,30789742.51,,638119.5794,6522516.996,,,
"SY","Syria",2000,,,,,,,0,0,,,136760000,361700000,41590000,38700000,566250000,87010000,,582275149.8,,,,,,
"SY","Syria",2001,,,,,,,0,0,,,216640000,472780000,169120000,38650000,160000,128880000,,507631602.9,,,,,,
"SY","Syria",2002,,,,,,,0,0,,,186390000,283400000,47660000,35580000,20060000,80310000,,387272432.8,,,,,,
"SY","Syria",2003,,,,,,,0,0,,,177460000,340310000,51420000,37120000,0,19100000,,2281297991,,,,,,
"SY","Syria",2004,,,,,,,0,0,,,180150000,305070000,50330000,18030000,86950000,19540000,,1796165453,,,,,,
"SY","Syria",2005,,,,,,,0,0,,,184520000,262580000,41590000,20110000,5.6e+07,16220000,,1615525206,,,,,,
"SY","Syria",2006,,,,,,,0,0,,,232890000,245780000,42670000,35170000,1.15e+08,8950000,,1433709479,,,,,,
"SY","Syria",2007,,,,,,,0,0,,,218410000,287960000,36400000,38590000,174310000,27260000,,1482158846,,,,,,
"SY","Syria",2008,,,,,,,0,0,,,321690000,457880000,37260000,46710000,123300000,28870000,,1493301353,,,,,,
"SY","Syria",2009,,,,,,,0,0,,,263200000,465360000,29310000,54440000,363340000,30290000,,1592300317,,,,,,
"SY","Syria",2010,,,,,,,0,0,,,262640000,394900000,36810000,78330000,136040000,38530000,,1917471424,,,,,,
"SY","Syria",2011,,,,,,,0,0,,,209510000,535900000,27230000,98540000,109300000,32020000,,1696239265,,,,,,
"SY","Syria",2012,,,,,,,0,0,,,18270000,1689790000,4630000,75930000,16130000,24950000,,1622538696,,,,,,
"SY","Syria",2013,,,,,,,0,0,,,54100000,3635580000,30490000,0,2e+06,3760000,,1471995417,,,,,,
"TJ","Tajikistan",2000,,72550516.97,0,,,84925210.02,3081578.07,15564900.78,65292476.14,0,1380000,189900000,3200000,2480000,3570000,1270000,,,,7087629.56,-89304132.46,,,
"TJ","Tajikistan",2001,,30231987.6,0,,,147463481,151752135.3,73139398.15,63094477.15,0,2390000,258310000,3620000,1970000,850000,1160000,,,,4833093.623,63613445.7,,,
"TJ","Tajikistan",2002,,109258025.9,41805.13603,,168395790.7,134812475.6,0,13603953.24,45940209.27,4583115.239,38980000,273740000,3970000,1220000,410000,490000,,,40505238.65,2780950.353,-3029357.683,,512550996.3,
"TJ","Tajikistan",2003,,82352226.52,1874988.608,,78042563.89,132282189.6,0,86328800.8,38272560.96,893260.6008,17170000,213020000,4e+06,1140000,7960000,280000,,,167673315.1,2055566.195,72855510.7,,307561222.6,
"TJ","Tajikistan",2004,,587218287.7,2784927.983,,70135002.08,134613847.1,6327124.965,56688254.38,46467994.54,0,16850000,330070000,4990000,1500000,15180000,390000,,,257019861.6,5245620.493,8634766.244,,331511313,
"TJ","Tajikistan",2005,,112559847.7,4502269.943,,157658768.4,86822260.36,4628096.311,83120697.26,21394614.87,0,19990000,319080000,5260000,4050000,32850000,1210000,,,300551467,4479336.073,-119008190.9,,105387120.9,
"TJ","Tajikistan",2006,,615458579.9,83787295.56,,481467790.7,71589973.64,25839565.75,148137302.1,41593758.33,0,123670000,403670000,5020000,5040000,19170000,2770000,,,717879006.8,2480903.654,6906544.97,,0,
"TJ","Tajikistan",2007,,534086468.4,38707607.71,,499706752.4,58358746.95,20500414.58,307693206.7,29171213.07,0,7450000,248660000,5230000,9800000,10700000,3710000,,,272998992.6,905062.8134,64096251.7,,0,
"TJ","Tajikistan",2008,,434890181.3,4779444.1,,21240225,74062346.31,27288624.87,331604811,32293853.99,0,42590000,336770000,5660000,10750000,28980000,4290000,,,230067294.8,2821444.76,20483827.83,,0,
"TJ","Tajikistan",2009,,118181761.6,6677691.952,,0,507050286.4,380686872.8,124928455.4,50572410.2,0,31200000,457430000,6740000,13460000,28720000,4100000,,,153370557,1336109.059,-19601228.54,,1784616895,
"TJ","Tajikistan",2010,,9346686.233,10624185.18,,0,734794408.9,784407195.2,147027074.5,62505490.7,0,18170000,471530000,7490000,24250000,35100000,3210000,,,269570762.5,1548942.703,55174527.87,,0,
"TJ","Tajikistan",2011,,75902298.17,7751560.054,,0,555354519.9,566401110.1,152327773.8,69216853.71,0,22340000,362190000,7890000,19770000,28480000,3120000,,,217599724.6,2146955.638,7968529.247,,0,
"TJ","Tajikistan",2012,,233469700,33035900,,0,334454000,451186000,42899000,93586000,0,26450000,420350000,7990000,14770000,46190000,1980000,,,263452938,1080000,-1.29e+08,,0,
"TJ","Tajikistan",2013,,103554305.9,0,,,300786000,0,62820635.31,73534000,0,22510000,406510000,8040000,26160000,20030000,2230000,,,,2334024.008,103734400.4,,,
"TZ","Tanzania",2000,,353033392.6,16524997.94,16524997.94,,117343542.5,6702626.894,8878078.422,64280870.96,0,162280000,1793470000,41970000,22710000,59900000,9230000,,29345146.53,25413444.27,12393725.49,55183375.7,,,
"TZ","Tanzania",2001,,608143648.6,314310181.6,315293295.7,,120235935,0,2489019.678,50537622.34,10673754.11,163600000,2166490000,38710000,53500000,45220000,20440000,,51651266.89,38627144.6,8382802.005,-106568323,,,
"TZ","Tanzania",2002,,519560040,90278460.42,90598530,738695109.9,76195436.93,0,17972884.68,46773808.14,2948999.195,183810000,2175320000,46120000,232680000,51150000,5120000,,38628989.3,36181053.97,7533352.489,54891598.66,,0,
"TZ","Tanzania",2003,,409269228.9,153743045.5,156740524,451259462.1,53768043.73,26433852.27,16901193.68,43410159.29,3585421.538,184010000,2481870000,43460000,120760000,49400000,4380000,,26851088.5,35989000.67,6884009.353,-5510925.697,,0,
"TZ","Tanzania",2004,,430309490.7,228915496,228915496,124580655.3,51400247.39,6692835.454,62352559.02,60031167.64,3123843.853,297650000,2439220000,56070000,104990000,8620000,2520000,,36911533.83,44106593.94,9488675.702,223875476.1,,0,
"TZ","Tanzania",2005,,1185754503,403999042.7,403999042.7,892780859.3,39248814.25,24188605.93,45660690.58,55539746.55,3168702.307,181370000,1946500000,48340000,23960000,13760000,1950000,,43808327.79,42110653.56,11977694.72,78583817.21,,0,
"TZ","Tanzania",2006,,538068816.8,33767292.7,33767292.7,0,48169188.08,17574324.21,157718385.1,52163595.4,3504451.615,5095190000,7255770000,147190000,1.5e+07,24070000,1650000,,27866056.99,39590157.43,16140502.86,20025437.8,,48525883.36,
"TZ","Tanzania",2007,,708482256.1,376370049.2,376370049.2,0,24024553.66,3757377.325,73697414.05,31362648.22,3358064.609,21680000,3214550000,17050000,12850000,14880000,2580000,,41082087.15,47968311.64,22583251.01,37768708.52,,71224712.76,
"TZ","Tanzania",2008,,1471755040,338721344.6,338721344.6,414870185.2,23682142.55,0,16449747.89,28671160.72,3079234.463,17820000,2365520000,16570000,20900000,82690000,5070000,,48865466.03,50802902.22,16278946.04,155341576.6,,0,
"TZ","Tanzania",2009,,1041004129,373493565.4,373493565.4,270782504.8,114931069.6,192557515.2,0,48881657.43,3320737.303,26020000,3125780000,26280000,34900000,40270000,11130000,,63832125.48,50937119.33,14482766,-85237738.47,,65938066.56,
"TZ","Tanzania",2010,,1979077049,398893451.5,398893451.5,1414341440,143321960.3,254774586.1,150714978.6,54364179.63,3482503.169,21170000,3100660000,28900000,49170000,34740000,6520000,,69395136.09,67232226.45,17196932.57,111328200.2,,65432227.61,
"TZ","Tanzania",2011,,1369213091,344246916.7,344246916.7,353039185.1,84766962.5,680431123.8,94992909.44,58630760.83,3731304.589,77590000,2475420000,39620000,88140000,38470000,6760000,,82164916.04,81748719.58,18113912.47,16706141.6,,329245704.6,
"TZ","Tanzania",2012,,1799600000,267513826.8,267513826.8,489965884.7,77888000,186046000,0,59529000,3517751.057,41170000,2873050000,40970000,27210000,40730000,9950000,,67383209.23,127720166.6,27612000,4.34e+08,,226985740,
"TZ","Tanzania",2013,,1711491010,0,0,,67834000.01,891156493.2,0,16262000,3215445.049,254980000,3692740000,136360000,36820000,99600000,17020000,,67886597.08,,12882799.77,-472570418.9,,,
"TH","Thailand",2000,,6245738500,0,-36300221.57,,16382384542,3435036585,1987017205,6916238744,1649215316,501050000,1343900000,266220000,3558600000,1093350000,726890000,,,,1657077766,-15637612565,,,
"TH","Thailand",2001,,10083766952,2335243572,3184847417,,31245497781,13310919177,2037399417,5201589526,698705833.8,894860000,1298090000,269340000,2418290000,1301890000,634410000,,3079397017,,1117180462,-3293541659,,,
"TH","Thailand",2002,,6396229419,4552469682,4877718984,0,30139533536,16344803353,1017110907,4000731688,1027377134,774290000,1192440000,2.64e+08,5380640000,683520000,578640000,,3121137144,,798009442.1,-2485737555,,9444232777,
"TH","Thailand",2003,,9486284186,6023430935,7140345256,0,22814001391,13302948734,941878858.5,3141015357,3245053822,2183420000,973400000,265390000,6969810000,559420000,303960000,,2803398849,,694330895.9,-1749269184,,11044338025,
"TH","Thailand",2004,,10002677595,7209723714,7332185902,1212668413,19144759426,15708600581,0,2192662175,2252269149,1197670000,1263370000,219350000,3.59e+09,512090000,358620000,,2429701839,,656222421,908313589.1,,11148444587,
"TH","Thailand",2005,,13184988760,17671752327,18537209961,0,26910639196,27212261576,0,1754841990,8371132418,1327150000,1111650000,195360000,2301490000,4250440000,86390000,,1701436049,,822493561,7397865375,,19592899240,
"TH","Thailand",2006,,13898564220,16628841194,18044431124,0,18715601393,21422153445,226251195.7,1597437919,7668675710,1062330000,721030000,179280000,1324810000,882310000,58490000,,1738890626,,1113325573,2630139052,,16840753374,
"TH","Thailand",2007,,14635815335,18406645323,22275947479,0,26197118100,23651024726,228624309.2,1136248287,5499151358,915300000,435100000,152750000,1195730000,636720000,42300000,,1733788412,,1016630455,622311639.6,,13434342285,
"TH","Thailand",2008,,10115347477,18150788725,23004214401,0,18444901100,16093721575,288963.2754,1305110276,-4549013314,1139900000,355560000,123210000,605110000,241240000,26370000,,1740670006,,562070719.4,2579475029,,24586716080,
"TH","Thailand",2009,,5863290132,16044218413,21083375658,0,13663951388,15596677289,0,1310689109,2047175618,402520000,313040000,106820000,510550000,686210000,21030000,,2625878197,3089772243,387495260.5,11143407765,,17822132086,
"TH","Thailand",2010,,9849185596,20291650949,25102038208,4131261208,10106301999,17958033137,201769.0937,1157689219,3461883451,478810000,464550000,105640000,577960000,809690000,12940000,,3498705536,2581464241,537020354.3,18528438382,,21973481391,
"TH","Thailand",2011,,3688049803,13795262657,20377242614,207067504.4,8763278696,16860148449,149833361.3,1168669799,-403856837.2,676940000,526200000,97650000,561520000,793180000,14500000,,3687111129,2616073277,483151603.8,-1889911091,,28944833097,
"TH","Thailand",2012,,10705293867,22595943527,35464744494,7265412768,9516488000,28774949000,216062000,1353529000,2662600029,621580000,486790000,92190000,392310000,1335150000,41980000,,4713380859,2683183470,665729000,11983183000,,28295527829,
"TH","Thailand",2013,,13027977759,0,6662424114,,11315900000,17788308239,0,1133013000,-6528266464,1015280000,944780000,79860000,475390000,1986310000,54060000,,5065632416,3155758329,620165323.8,1790906958,,,
"TL","Timor-Leste",2000,,,,,,,0,0,,0,0,461400000,0,0,1123470000,0,,0,,,,,,
"TL","Timor-Leste",2001,,,,,,,0,0,,0,0,377150000,0,0,7e+05,0,,0,,,,,,
"TL","Timor-Leste",2002,,,,,,,0,0,,0,0,384010000,0,0,34820000,1270000,,0,,,,,,
"TL","Timor-Leste",2003,,26083457.77,,0,,,0,0,,0,0,259430000,0,0,178780000,0,,0,,,,,,
"TL","Timor-Leste",2004,,0,,0,,,0,0,,0,0,219690000,0,50000,2630000,0,,0,,,,,,
"TL","Timor-Leste",2005,,1522110.374,,0,,,0,0,,0,10000,241730000,0,0,1830000,0,,0,,,,,,
"TL","Timor-Leste",2006,,8775871.098,,0,3051892.922,,0,0,,0,0,267110000,0,0,1260000,0,,4193125.222,542473.0625,,,,,
"TL","Timor-Leste",2007,,9567314.626,,0,9845814.178,,0,0,,0,0,324170000,0,0,1350000,0,,10776470.72,3656384.886,,,,,
"TL","Timor-Leste",2008,,33448465,,0,6123656.116,,0,0,,0,20000,306690000,0,0,1300000,0,,16278511.86,13130686.13,,,,,
"TL","Timor-Leste",2009,,63833863.58,,0,239142.1907,,0,0,,0,150000,248640000,0,0,2590000,0,,106413596.4,109397107.8,,,,,
