id,year,budget-type,l1,l2,l3,l4,value
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-salary-and-gratuity-for-lg-ele,146016000
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,district-unconditional-grant-non-wage,177986000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,locally-raised-revenues,113794000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,locally-raised-revenues,0
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,167603000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,0
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,255975000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,0
d108,2015,budget,statutory-bodies,expenditure,recurrent-expenditure,wage,255975000
d108,2016,budget,statutory-bodies,expenditure,recurrent-expenditure,wage,0
d108,2015,budget,statutory-bodies,expenditure,recurrent-expenditure,non-wage,831623000
d108,2016,budget,statutory-bodies,expenditure,recurrent-expenditure,non-wage,372241000
d108,2015,budget,statutory-bodies,expenditure,development-expenditure,domestic-development,0
d108,2016,budget,statutory-bodies,expenditure,development-expenditure,domestic-development,0
d108,2015,budget,statutory-bodies,expenditure,development-expenditure,donor-development,0
d108,2016,budget,statutory-bodies,expenditure,development-expenditure,donor-development,0
d108,2015,budget,production-and-marketing,revenue,recurrent-revenues,conditional-grant-to-agric-ext-salaries,15168000
d108,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-grant-to-agric-ext-salaries,15168000
d108,2015,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,130504000
d108,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,130504000
d108,2015,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,26433000
d108,2016,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d108,2015,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,23766000
d108,2016,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,0
d108,2015,budget,production-and-marketing,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,21109000
d108,2016,budget,production-and-marketing,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,0
d108,2015,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,226595000
d108,2016,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,226595000
d108,2015,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,113198000
d108,2016,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,0
d108,2015,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,263543000
d108,2016,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,263543000
d108,2015,budget,production-and-marketing,revenue,development-revenues,donor-funding,37000000
d108,2016,budget,production-and-marketing,revenue,development-revenues,donor-funding,0
d108,2015,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,10000000
d108,2016,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,0
d108,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,354961000
d108,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,0
d108,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,201812000
d108,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,0
d108,2015,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,273543000
d108,2016,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,0
d108,2015,budget,production-and-marketing,expenditure,development-expenditure,donor-development,37000000
d108,2016,budget,production-and-marketing,expenditure,development-expenditure,donor-development,0
d108,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,183891000
d108,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,183891000
d108,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,190817000
d108,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,190817000
d108,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,2664808000
d108,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,2664808000
d108,2015,budget,health,revenue,recurrent-revenues,district-unconditional-grant-non-wage,24597000
d108,2016,budget,health,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d108,2015,budget,health,revenue,recurrent-revenues,locally-raised-revenues,15726000
d108,2016,budget,health,revenue,recurrent-revenues,locally-raised-revenues,0
d108,2015,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,26731000
d108,2016,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,0
d108,2015,budget,health,revenue,recurrent-revenues,other-transfers-from-central-government,35000000
d108,2016,budget,health,revenue,recurrent-revenues,other-transfers-from-central-government,0
d108,2015,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,113586000
d108,2016,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,113586000
d108,2015,budget,health,revenue,development-revenues,donor-funding,492677000
d108,2016,budget,health,revenue,development-revenues,donor-funding,0
d108,2015,budget,health,revenue,development-revenues,lgmsd-former-lgdp,27485000
d108,2016,budget,health,revenue,development-revenues,lgmsd-former-lgdp,0
d108,2015,budget,health,expenditure,recurrent-expenditure,wage,2664808000
d108,2016,budget,health,expenditure,recurrent-expenditure,wage,0
d108,2015,budget,health,expenditure,recurrent-expenditure,non-wage,476762000
d108,2016,budget,health,expenditure,recurrent-expenditure,non-wage,0
d108,2015,budget,health,expenditure,development-expenditure,domestic-development,141071000
d108,2016,budget,health,expenditure,development-expenditure,domestic-development,0
d108,2015,budget,health,expenditure,development-expenditure,donor-development,492677000
d108,2016,budget,health,expenditure,development-expenditure,donor-development,0
d108,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,839215000
d108,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,839215000
d108,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,11253381000
d108,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,11253381000
d108,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,2889950000
d108,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,2889950000
d108,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,4810155000
d108,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,4810155000
d108,2015,budget,education,revenue,recurrent-revenues,conditional-transfers-to-school-inspection-grant,64775000
d108,2016,budget,education,revenue,recurrent-revenues,conditional-transfers-to-school-inspection-grant,64775000
d108,2015,budget,education,revenue,recurrent-revenues,district-unconditional-grant-non-wage,26901000
d108,2016,budget,education,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d108,2015,budget,education,revenue,recurrent-revenues,locally-raised-revenues,17199000
d108,2016,budget,education,revenue,recurrent-revenues,locally-raised-revenues,0
d108,2015,budget,education,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,25661000
d108,2016,budget,education,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,0
d108,2015,budget,education,revenue,recurrent-revenues,other-transfers-from-central-government,31008000
d108,2016,budget,education,revenue,recurrent-revenues,other-transfers-from-central-government,0
d108,2015,budget,education,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,77833000
d108,2016,budget,education,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,0
d108,2015,budget,education,revenue,development-revenues,conditional-grant-to-sfg,482652000
d108,2016,budget,education,revenue,development-revenues,conditional-grant-to-sfg,482652000
d108,2015,budget,education,revenue,development-revenues,construction-of-secondary-schools,101175000
d108,2016,budget,education,revenue,development-revenues,construction-of-secondary-schools,101175000
d108,2015,budget,education,revenue,development-revenues,lgmsd-former-lgdp,32785000
d108,2016,budget,education,revenue,development-revenues,lgmsd-former-lgdp,0
d108,2015,budget,education,expenditure,recurrent-expenditure,wage,16141369000
d108,2016,budget,education,expenditure,recurrent-expenditure,wage,0
d108,2015,budget,education,expenditure,recurrent-expenditure,non-wage,3894709000
d108,2016,budget,education,expenditure,recurrent-expenditure,non-wage,19857477000
d108,2015,budget,education,expenditure,development-expenditure,domestic-development,616612000
d108,2016,budget,education,expenditure,development-expenditure,domestic-development,583827000
d108,2015,budget,education,expenditure,development-expenditure,donor-development,0
d108,2016,budget,education,expenditure,development-expenditure,donor-development,0
d108,2015,budget,roads-and-engineering,revenue,recurrent-revenues,district-unconditional-grant-non-wage,21450000
d108,2016,budget,roads-and-engineering,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d108,2015,budget,roads-and-engineering,revenue,recurrent-revenues,locally-raised-revenues,33550000
d108,2016,budget,roads-and-engineering,revenue,recurrent-revenues,locally-raised-revenues,0
d108,2015,budget,roads-and-engineering,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,42046000
d108,2016,budget,roads-and-engineering,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,0
d108,2015,budget,roads-and-engineering,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,82145000
d108,2016,budget,roads-and-engineering,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,0
d108,2015,budget,roads-and-engineering,revenue,development-revenues,other-transfers-from-central-government,911800000
d108,2016,budget,roads-and-engineering,revenue,development-revenues,other-transfers-from-central-government,0
d108,2015,budget,roads-and-engineering,expenditure,recurrent-expenditure,wage,82145000
d108,2016,budget,roads-and-engineering,expenditure,recurrent-expenditure,wage,0
d108,2015,budget,roads-and-engineering,expenditure,recurrent-expenditure,non-wage,97046000
d108,2016,budget,roads-and-engineering,expenditure,recurrent-expenditure,non-wage,0
d108,2015,budget,roads-and-engineering,expenditure,development-expenditure,domestic-development,911800000
d108,2016,budget,roads-and-engineering,expenditure,development-expenditure,domestic-development,0
d108,2015,budget,roads-and-engineering,expenditure,development-expenditure,donor-development,0
d108,2016,budget,roads-and-engineering,expenditure,development-expenditure,donor-development,0
d108,2015,budget,water,revenue,recurrent-revenues,district-unconditional-grant-non-wage,15180000
